      #Energy        TDOS-UP        TDOS-DOWN
      26.98344       1.96600      -2.47300
      27.05944       1.86000      -2.24700
      27.13544       1.78300      -2.02800
      27.21244       1.74300      -1.87300
      27.28844       1.75200      -1.79800
      27.36444       1.82300      -1.77900
      27.44144       1.94500      -1.77000
      27.51744       2.07700      -1.74200
      27.59344       2.17500      -1.70800
      27.67044       2.23800      -1.70300
      27.74644       2.30600      -1.74300
      27.82244       2.40000      -1.82200
      27.89944       2.49600      -1.93500
      27.97544       2.55300      -2.09700
      28.05144       2.57500      -2.31300
      28.12844       2.61800      -2.56600
      28.20444       2.72200      -2.82100
      28.28044       2.85100      -3.03900
      28.35744       2.92300      -3.17500
      28.43344       2.90800      -3.19600
      28.51044       2.85300      -3.12500
      28.58644       2.80500      -3.02600
      28.66244       2.76900      -2.94800
      28.73944       2.72400      -2.89900
      28.81544       2.66100      -2.85700
      28.89144       2.56300      -2.78300
      28.96844       2.41200      -2.64700
      29.04444       2.23000      -2.45800
      29.12044       2.08900      -2.26300
      29.19744       2.05200      -2.12600
      29.27344       2.12700      -2.08100
      29.34944       2.26000      -2.11700
      29.42644       2.37600      -2.18800
      29.50244       2.43100      -2.24800
      29.57844       2.43300      -2.28500
      29.65544       2.42100      -2.30800
      29.73144       2.42000      -2.32500
      29.80744       2.44800      -2.34100
      29.88444       2.53400      -2.36500
      29.96044       2.70700      -2.42500
      30.03644       2.93800      -2.55900
      30.11344       3.12800      -2.77700
      30.18944       3.17100      -3.02200
      30.26644       3.03400      -3.19100
      30.34244       2.78100      -3.20300
      30.41844       2.52600      -3.05100
      30.49544       2.36300      -2.80700
      30.57144       2.33000      -2.57800
      30.64744       2.40100      -2.45100
      30.72444       2.52800      -2.44100
      30.80044       2.65600      -2.50100
      30.87644       2.73400      -2.58200
      30.95344       2.73800      -2.67000
      31.02944       2.67400      -2.74500
      31.10544       2.55700      -2.75800
      31.18244       2.41700      -2.67700
      31.25844       2.31400      -2.53500
      31.33444       2.30700      -2.40500
      31.41144       2.39200      -2.34400
      31.48744       2.49900      -2.36100
      31.56344       2.56800      -2.42900
      31.64044       2.59900      -2.50000
      31.71644       2.64700      -2.53600
      31.79344       2.76400      -2.55900
      31.86944       2.94400      -2.63500
      31.94544       3.10900      -2.79800
      32.02244       3.17400      -2.99400
      32.09844       3.12200      -3.11900
      32.17444       3.02800      -3.10900
      32.25144       2.98000      -2.99700
      32.32744       3.00000      -2.88200
      32.40344       3.04300      -2.83800
      32.48044       3.04600      -2.86600
      32.55644       2.98300      -2.92500
      32.63244       2.88100      -2.98300
      32.70944       2.79300      -3.02400
