  #energy          xx             yy              zz              xy              yz              zx
  0.10067900E+02  0.78358603E+00  0.78358603E+00  0.78358603E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10121700E+02  0.78837702E+00  0.78837702E+00  0.78837702E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10175600E+02  0.78547775E+00  0.78547775E+00  0.78547775E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10229400E+02  0.76324615E+00  0.76324615E+00  0.76324615E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10283200E+02  0.71937454E+00  0.71937454E+00  0.71937454E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10337100E+02  0.68014204E+00  0.68014204E+00  0.68014204E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10390900E+02  0.65410315E+00  0.65410315E+00  0.65410315E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10444800E+02  0.63178533E+00  0.63178533E+00  0.63178533E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10498600E+02  0.60952114E+00  0.60952114E+00  0.60952114E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10552400E+02  0.58987173E+00  0.58987173E+00  0.58987173E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10606300E+02  0.57891827E+00  0.57891827E+00  0.57891827E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10660100E+02  0.58405564E+00  0.58405564E+00  0.58405564E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10714000E+02  0.60147066E+00  0.60147066E+00  0.60147066E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10767800E+02  0.61407313E+00  0.61407313E+00  0.61407313E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10821600E+02  0.62181867E+00  0.62181867E+00  0.62181867E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10875500E+02  0.62369772E+00  0.62369772E+00  0.62369772E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10929300E+02  0.60641009E+00  0.60641009E+00  0.60641009E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10983200E+02  0.57605163E+00  0.57605163E+00  0.57605163E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11037000E+02  0.55415056E+00  0.55415056E+00  0.55415056E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11090800E+02  0.55663647E+00  0.55663647E+00  0.55663647E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11144700E+02  0.57503325E+00  0.57503325E+00  0.57503325E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11198500E+02  0.59120293E+00  0.59120293E+00  0.59120293E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11252300E+02  0.60108099E+00  0.60108099E+00  0.60108099E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11306200E+02  0.61970556E+00  0.61970556E+00  0.61970556E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11360000E+02  0.67050812E+00  0.67050812E+00  0.67050812E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11413900E+02  0.75055351E+00  0.75055351E+00  0.75055351E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11467700E+02  0.83711980E+00  0.83711980E+00  0.83711980E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11521500E+02  0.91624325E+00  0.91624325E+00  0.91624325E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11575400E+02  0.96715157E+00  0.96715157E+00  0.96715157E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
