0.0574 818.587 0.944187 0.942295
0.0575 818.533 0.944092 0.9422
0.0576 818.479 0.943997 0.942106
0.0577 818.425 0.943903 0.942011
0.0578 818.371 0.943808 0.941917
0.0579 818.317 0.943714 0.941823
0.058 818.263 0.943619 0.941728
0.0581 818.208 0.943525 0.941634
0.0582 818.154 0.94343 0.941539
0.0583 818.1 0.943336 0.941445
0.0584 818.046 0.943241 0.941351
0.0585 817.992 0.943147 0.941256
0.0586 817.938 0.943052 0.941162
0.0587 817.884 0.942958 0.941068
0.0588 817.83 0.942863 0.940973
0.0589 817.776 0.942769 0.940879
0.059 817.722 0.942674 0.940785
0.0591 817.668 0.94258 0.94069
0.0592 817.613 0.942486 0.940596
0.0593 817.559 0.942391 0.940502
0.0594 817.505 0.942297 0.940408
0.0595 817.451 0.942202 0.940313
0.0596 817.397 0.942108 0.940219
0.0597 817.343 0.942014 0.940125
0.0598 817.289 0.941919 0.940031
0.0599 817.235 0.941825 0.939936
0.06 817.181 0.941731 0.939842
0.0601 817.127 0.941636 0.939748
0.0602 817.073 0.941542 0.939654
0.0603 817.018 0.941448 0.93956
0.0604 816.964 0.941353 0.939465
0.0605 816.91 0.941259 0.939371
0.0606 816.856 0.941165 0.939277
0.0607 816.802 0.94107 0.939183
0.0608 816.748 0.940976 0.939089
0.0609 816.694 0.940882 0.938995
0.061 816.64 0.940788 0.9389
0.0611 816.586 0.940693 0.938806
0.0612 816.532 0.940599 0.938712
0.0613 816.478 0.940505 0.938618
0.0614 816.423 0.940411 0.938524
0.0615 816.369 0.940316 0.93843
0.0616 816.315 0.940222 0.938336
0.0617 816.261 0.940128 0.938242
0.0618 816.207 0.940034 0.938148
0.0619 816.153 0.93994 0.938054
0.062 816.099 0.939846 0.93796
0.0621 816.045 0.939751 0.937866
0.0622 815.991 0.939657 0.937771
0.0623 815.937 0.939563 0.937677
0.0624 815.883 0.939469 0.937583
0.0625 815.828 0.939375 0.937489
0.0626 815.774 0.939281 0.937395
0.0627 815.72 0.939187 0.937301
0.0628 815.666 0.939092 0.937208
0.0629 815.612 0.938998 0.937114
0.063 815.558 0.938904 0.93702
0.0631 815.504 0.93881 0.936926
0.0632 815.45 0.938716 0.936832
0.0633 815.396 0.938622 0.936738
0.0634 815.342 0.938528 0.936644
0.0635 815.288 0.938434 0.93655
0.0636 815.233 0.93834 0.936456
0.0637 815.179 0.938246 0.936362
0.0638 815.125 0.938152 0.936268
0.0639 815.071 0.938058 0.936174
0.064 815.017 0.937964 0.936081
0.0641 814.963 0.93787 0.935987
0.0642 814.909 0.937776 0.935893
0.0643 814.855 0.937682 0.935799
0.0644 814.801 0.937588 0.935705
0.0645 814.747 0.937494 0.935611
0.0646 814.693 0.9374 0.935517
0.0647 814.638 0.937306 0.935424
0.0648 814.584 0.937212 0.93533
0.0649 814.53 0.937118 0.935236
0.065 814.476 0.937025 0.935142
0.0651 814.422 0.936931 0.935049
0.0652 814.368 0.936837 0.934955
0.0653 814.314 0.936743 0.934861
0.0654 814.26 0.936649 0.934767
0.0655 814.206 0.936555 0.934674
0.0656 814.152 0.936461 0.93458
0.0657 814.098 0.936367 0.934486
0.0658 814.044 0.936274 0.934392
0.0659 813.989 0.93618 0.934299
0.066 813.935 0.936086 0.934205
0.0661 813.881 0.935992 0.934111
0.0662 813.827 0.935898 0.934018
0.0663 813.773 0.935805 0.933924
0.0664 813.719 0.935711 0.93383
0.0665 813.665 0.935617 0.933737
0.0666 813.611 0.935523 0.933643
0.0667 813.557 0.935429 0.933549
0.0668 813.503 0.935336 0.933456
0.0669 813.449 0.935242 0.933362
0.067 813.394 0.935148 0.933269
0.0671 813.34 0.935055 0.933175
0.0672 813.286 0.934961 0.933081
0.0673 813.232 0.934867 0.932988
0.0674 813.178 0.934773 0.932894
0.0675 813.124 0.93468 0.932801
0.0676 813.07 0.934586 0.932707
0.0677 813.016 0.934492 0.932614
0.0678 812.962 0.934399 0.93252
0.0679 812.908 0.934305 0.932426
0.068 812.854 0.934211 0.932333
0.0681 812.799 0.934118 0.932239
0.0682 812.745 0.934024 0.932146
0.0683 812.691 0.933931 0.932052
0.0684 812.637 0.933837 0.931959
0.0685 812.583 0.933743 0.931866
0.0686 812.529 0.93365 0.931772
0.0687 812.475 0.933556 0.931679
0.0688 812.421 0.933463 0.931585
0.0689 812.367 0.933369 0.931492
0.069 812.313 0.933276 0.931398
0.0691 812.259 0.933182 0.931305
0.0692 812.204 0.933088 0.931211
0.0693 812.15 0.932995 0.931118
0.0694 812.096 0.932901 0.931025
0.0695 812.042 0.932808 0.930931
0.0696 811.988 0.932714 0.930838
0.0697 811.934 0.932621 0.930745
0.0698 811.88 0.932527 0.930651
0.0699 811.826 0.932434 0.930558
0.07 811.772 0.93234 0.930464
0.0701 811.718 0.932247 0.930371
0.0702 811.664 0.932154 0.930278
0.0703 811.609 0.93206 0.930185
0.0704 811.555 0.931967 0.930091
0.0705 811.501 0.931873 0.929998
0.0706 811.447 0.93178 0.929905
0.0707 811.393 0.931686 0.929811
0.0708 811.339 0.931593 0.929718
0.0709 811.285 0.9315 0.929625
0.071 811.231 0.931406 0.929532
0.0711 811.177 0.931313 0.929438
0.0712 811.123 0.93122 0.929345
0.0713 811.069 0.931126 0.929252
0.0714 811.014 0.931033 0.929159
0.0715 810.96 0.930939 0.929065
0.0716 810.906 0.930846 0.928972
0.0717 810.852 0.930753 0.928879
0.0718 810.798 0.93066 0.928786
0.0719 810.744 0.930566 0.928693
0.072 810.69 0.930473 0.928599
0.0721 810.636 0.93038 0.928506
0.0722 810.582 0.930286 0.928413
0.0723 810.528 0.930193 0.92832
0.0724 810.474 0.9301 0.928227
0.0725 810.419 0.930007 0.928134
0.0726 810.365 0.929913 0.928041
0.0727 810.311 0.92982 0.927948
0.0728 810.257 0.929727 0.927854
0.0729 810.203 0.929634 0.927761
0.073 810.149 0.92954 0.927668
0.0731 810.095 0.929447 0.927575
0.0732 810.041 0.929354 0.927482
0.0733 809.987 0.929261 0.927389
0.0734 809.933 0.929168 0.927296
0.0735 809.879 0.929075 0.927203
0.0736 809.824 0.928981 0.92711
0.0737 809.77 0.928888 0.927017
0.0738 809.716 0.928795 0.926924
0.0739 809.662 0.928702 0.926831
0.074 809.608 0.928609 0.926738
